customer_id,nombre,ciudad,segmento,fecha_registro
C00486,Cliente 486,Quito,VIP,2022-06-01
C00487,Cliente 487,Montecristi,Corporativo,2021-01-04
C00488,Cliente 488,Guayaquil,Corporativo,2022-04-10
C00489,Cliente 489,Quito,VIP,2021-02-15
C00490,Cliente 490,Montecristi,VIP,2023-06-14
C00491,Cliente 491,Portoviejo,Corporativo,2022-03-17
C00492,Cliente 492,Quito,Retail,2022-04-01
C00493,Cliente 493,Montecristi,Mayorista,2022-10-05
C00494,Cliente 494,Guayaquil,VIP,2023-11-29
C00495,Cliente 495,Portoviejo,Mayorista,2022-05-07
C00496,Cliente 496,Portoviejo,VIP,2022-02-25
C00497,Cliente 497,Quito,Corporativo,2022-08-16
C00498,Cliente 498,Quito,VIP,2022-07-23
C00499,Cliente 499,Portoviejo,Corporativo,2021-06-02
C00500,Cliente 500,Portoviejo,VIP,2023-01-20
C00501,Cliente 501,Cuenca,Retail,2022-12-21
C00502,Cliente 502,Manta,Retail,2021-01-23
C00503,Cliente 503,Manta,VIP,2023-09-24
C00504,Cliente 504,Montecristi,Mayorista,2023-03-26
C00505,Cliente 505,Montecristi,Mayorista,2023-08-15
C00506,Cliente 506,Portoviejo,VIP,2023-12-14
C00507,Cliente 507,Manta,VIP,2021-11-28
C00508,Cliente 508,Manta,Retail,2021-04-07
C00509,Cliente 509,Cuenca,VIP,2021-01-07
C00510,Cliente 510,Manta,Corporativo,2023-12-08
C00511,Cliente 511,Manta,VIP,2022-05-24
C00512,Cliente 512,Manta,Retail,2022-12-30
C00513,Cliente 513,Portoviejo,Mayorista,2021-01-23
C00514,Cliente 514,Cuenca,Corporativo,2022-12-04
C00515,Cliente 515,Guayaquil,VIP,2022-01-06
C00516,Cliente 516,Guayaquil,VIP,2023-07-24
C00517,Cliente 517,Cuenca,Mayorista,2021-06-05
C00518,Cliente 518,Guayaquil,Retail,2022-09-26
C00519,Cliente 519,Manta,VIP,2023-10-29
C00520,Cliente 520,Quito,VIP,2021-11-16
C00521,Cliente 521,Montecristi,Retail,2023-09-09
C00522,Cliente 522,Manta,VIP,2023-01-16
C00523,Cliente 523,Montecristi,Corporativo,2021-07-27
C00524,Cliente 524,Cuenca,Retail,2023-06-20
C00525,Cliente 525,Portoviejo,VIP,2022-09-18
C00526,Cliente 526,Manta,Retail,2022-06-25
C00527,Cliente 527,Cuenca,Retail,2022-06-06
C00528,Cliente 528,Guayaquil,Retail,2022-12-30
C00529,Cliente 529,Cuenca,Mayorista,2022-11-03
C00530,Cliente 530,Manta,Corporativo,2021-10-08
C00531,Cliente 531,Cuenca,Mayorista,2023-02-03
C00532,Cliente 532,Montecristi,Corporativo,2021-10-27
C00533,Cliente 533,Montecristi,Mayorista,2021-11-06
C00534,Cliente 534,Cuenca,Corporativo,2023-07-25
C00535,Cliente 535,Manta,VIP,2023-09-14
C00536,Cliente 536,Manta,Corporativo,2022-09-13
C00537,Cliente 537,Guayaquil,Retail,2021-10-11
C00538,Cliente 538,Quito,VIP,2022-06-21
C00539,Cliente 539,Guayaquil,VIP,2022-09-21
C00540,Cliente 540,Portoviejo,VIP,2021-07-31
C00541,Cliente 541,Cuenca,Corporativo,2023-07-10
C00542,Cliente 542,Montecristi,Retail,2022-08-15
C00543,Cliente 543,Guayaquil,Mayorista,2023-07-17
C00544,Cliente 544,Montecristi,Mayorista,2021-11-14
C00545,Cliente 545,Guayaquil,Corporativo,2021-10-26
C00546,Cliente 546,Manta,Retail,2023-05-28
C00547,Cliente 547,Quito,Corporativo,2022-04-10
C00548,Cliente 548,Manta,Mayorista,2022-06-28
C00549,Cliente 549,Portoviejo,VIP,2023-07-07
C00550,Cliente 550,Cuenca,VIP,2021-06-26
C00551,Cliente 551,Manta,Retail,2023-06-04
C00552,Cliente 552,Cuenca,Retail,2022-01-07
C00553,Cliente 553,Quito,Retail,2022-03-08
C00554,Cliente 554,Quito,VIP,2022-05-14
C00555,Cliente 555,Montecristi,Mayorista,2023-07-12
C00556,Cliente 556,Portoviejo,VIP,2021-01-29
C00557,Cliente 557,Portoviejo,Corporativo,2023-01-19
C00558,Cliente 558,Guayaquil,VIP,2022-04-25
C00559,Cliente 559,Manta,Mayorista,2023-03-09
C00560,Cliente 560,Guayaquil,VIP,2021-07-25
C00561,Cliente 561,Quito,Retail,2022-04-28
C00562,Cliente 562,Guayaquil,Mayorista,2021-12-23
C00563,Cliente 563,Cuenca,Mayorista,2021-03-22
C00564,Cliente 564,Manta,Mayorista,2021-06-08
C00565,Cliente 565,Manta,VIP,2022-04-18
C00566,Cliente 566,Cuenca,VIP,2022-02-20
C00567,Cliente 567,Quito,Corporativo,2022-02-26
C00568,Cliente 568,Montecristi,Mayorista,2021-08-03
C00569,Cliente 569,Guayaquil,Mayorista,2022-04-26
C00570,Cliente 570,Guayaquil,Mayorista,2021-04-25
C00571,Cliente 571,Guayaquil,Corporativo,2021-10-08
C00572,Cliente 572,Cuenca,Mayorista,2021-04-01
C00573,Cliente 573,Quito,Corporativo,2022-03-05
C00574,Cliente 574,Guayaquil,Retail,2021-10-19
C00575,Cliente 575,Cuenca,Mayorista,2022-11-18
C00576,Cliente 576,Montecristi,VIP,2023-11-07
C00577,Cliente 577,Quito,Corporativo,2022-10-29
C00578,Cliente 578,Quito,VIP,2023-08-13
C00579,Cliente 579,Montecristi,Corporativo,2023-03-22
C00580,Cliente 580,Guayaquil,Mayorista,2022-08-24
C00581,Cliente 581,Quito,Retail,2021-08-18
C00582,Cliente 582,Cuenca,VIP,2021-06-26
C00583,Cliente 583,Cuenca,VIP,2021-10-03
C00584,Cliente 584,Guayaquil,Retail,2023-10-18
C00585,Cliente 585,Portoviejo,Corporativo,2023-05-23
C00586,Cliente 586,Montecristi,Retail,2023-01-26
C00587,Cliente 587,Guayaquil,VIP,2021-10-05
C00588,Cliente 588,Manta,Retail,2023-05-30
C00589,Cliente 589,Portoviejo,Mayorista,2022-07-21
C00590,Cliente 590,Guayaquil,VIP,2021-07-03
C00591,Cliente 591,Montecristi,Mayorista,2021-05-28
C00592,Cliente 592,Manta,VIP,2022-01-25
C00593,Cliente 593,Guayaquil,VIP,2023-06-01
C00594,Cliente 594,Manta,Mayorista,2023-07-10
C00595,Cliente 595,Guayaquil,Corporativo,2022-01-18
C00596,Cliente 596,Portoviejo,VIP,2021-06-13
C00597,Cliente 597,Quito,Retail,2022-01-18
C00598,Cliente 598,Montecristi,VIP,2021-07-18
C00599,Cliente 599,Manta,Corporativo,2022-03-19
C00600,Cliente 600,Montecristi,Retail,2023-10-02
C00601,Cliente 601,Guayaquil,Retail,2023-11-16
C00602,Cliente 602,Montecristi,Mayorista,2023-01-30
C00603,Cliente 603,Portoviejo,Mayorista,2021-02-09
C00604,Cliente 604,Cuenca,VIP,2022-02-23
C00605,Cliente 605,Portoviejo,VIP,2021-05-30
C00606,Cliente 606,Portoviejo,VIP,2022-12-20
C00607,Cliente 607,Manta,Mayorista,2021-10-13
C00608,Cliente 608,Cuenca,VIP,2021-06-25
C00609,Cliente 609,Manta,Mayorista,2021-10-27
C00610,Cliente 610,Guayaquil,Retail,2022-11-06
C00611,Cliente 611,Cuenca,Mayorista,2023-06-07
C00612,Cliente 612,Guayaquil,Mayorista,2021-12-13
C00613,Cliente 613,Manta,Corporativo,2021-06-08
C00614,Cliente 614,Cuenca,Corporativo,2021-04-04
C00615,Cliente 615,Cuenca,VIP,2021-10-28
C00616,Cliente 616,Guayaquil,Corporativo,2023-05-13
C00617,Cliente 617,Cuenca,Mayorista,2021-06-08
C00618,Cliente 618,Cuenca,Retail,2022-05-02
C00619,Cliente 619,Guayaquil,Retail,2023-04-02
C00620,Cliente 620,Guayaquil,Retail,2022-08-31
C00621,Cliente 621,Guayaquil,Mayorista,2022-12-23
C00622,Cliente 622,Quito,VIP,2021-02-19
C00623,Cliente 623,Cuenca,VIP,2023-03-25
C00624,Cliente 624,Portoviejo,VIP,2021-08-18
C00625,Cliente 625,Cuenca,Mayorista,2023-01-12
C00626,Cliente 626,Guayaquil,Mayorista,2021-04-04
C00627,Cliente 627,Guayaquil,VIP,2022-12-14
C00628,Cliente 628,Guayaquil,Retail,2023-09-14
C00629,Cliente 629,Portoviejo,Mayorista,2021-04-14
C00630,Cliente 630,Cuenca,VIP,2021-11-06
C00631,Cliente 631,Montecristi,VIP,2021-09-16
C00632,Cliente 632,Montecristi,VIP,2021-09-02
C00633,Cliente 633,Portoviejo,Retail,2021-04-06
C00634,Cliente 634,Portoviejo,Corporativo,2023-10-30
C00635,Cliente 635,Guayaquil,Mayorista,2023-10-27
C00636,Cliente 636,Portoviejo,VIP,2022-05-20
C00637,Cliente 637,Cuenca,Retail,2021-03-23
C00638,Cliente 638,Guayaquil,Corporativo,2023-05-13
C00639,Cliente 639,Montecristi,VIP,2023-10-08
C00640,Cliente 640,Quito,Retail,2022-10-11
C00641,Cliente 641,Guayaquil,Retail,2022-08-13
C00642,Cliente 642,Guayaquil,Corporativo,2021-06-24
C00643,Cliente 643,Quito,Retail,2023-07-07
C00644,Cliente 644,Portoviejo,Corporativo,2022-09-03
C00645,Cliente 645,Portoviejo,Mayorista,2021-08-08
C00646,Cliente 646,Portoviejo,Retail,2022-11-04
C00647,Cliente 647,Cuenca,Corporativo,2022-01-13
C00648,Cliente 648,Guayaquil,Corporativo,2023-01-22
C00649,Cliente 649,Cuenca,Corporativo,2022-05-19
C00650,Cliente 650,Montecristi,Retail,2021-02-12
C00651,Cliente 651,Quito,Retail,2023-03-30
C00652,Cliente 652,Montecristi,Mayorista,2022-06-13
C00653,Cliente 653,Portoviejo,Mayorista,2023-04-05
C00654,Cliente 654,Portoviejo,VIP,2022-03-13
C00655,Cliente 655,Portoviejo,Corporativo,2021-04-04
C00656,Cliente 656,Quito,VIP,2021-09-05
C00657,Cliente 657,Montecristi,Retail,2023-07-31
C00658,Cliente 658,Cuenca,Corporativo,2021-09-28
C00659,Cliente 659,Quito,VIP,2021-12-07
C00660,Cliente 660,Cuenca,Retail,2022-03-02
C00661,Cliente 661,Montecristi,VIP,2023-06-25
C00662,Cliente 662,Manta,VIP,2021-12-29
C00663,Cliente 663,Quito,Mayorista,2022-10-12
C00664,Cliente 664,Guayaquil,Corporativo,2021-03-24
C00665,Cliente 665,Guayaquil,Mayorista,2022-05-31
C00666,Cliente 666,Guayaquil,Retail,2021-04-13
C00667,Cliente 667,Manta,VIP,2023-09-29
C00668,Cliente 668,Manta,Mayorista,2023-11-29
C00669,Cliente 669,Quito,Retail,2021-07-12
C00670,Cliente 670,Portoviejo,Mayorista,2021-08-08
C00671,Cliente 671,Portoviejo,Corporativo,2022-04-23
C00672,Cliente 672,Montecristi,Corporativo,2023-06-24
C00673,Cliente 673,Manta,Corporativo,2022-08-07
C00674,Cliente 674,Manta,VIP,2023-01-28
C00675,Cliente 675,Montecristi,Mayorista,2022-04-16
C00676,Cliente 676,Montecristi,Retail,2021-08-05
C00677,Cliente 677,Manta,Mayorista,2023-06-21
C00678,Cliente 678,Manta,Mayorista,2021-04-30
C00679,Cliente 679,Cuenca,VIP,2022-09-25
C00680,Cliente 680,Manta,Corporativo,2023-12-13
C00681,Cliente 681,Quito,Mayorista,2023-04-30
C00682,Cliente 682,Manta,Mayorista,2021-04-28
C00683,Cliente 683,Manta,Retail,2021-11-08
C00684,Cliente 684,Guayaquil,Corporativo,2023-06-04
C00685,Cliente 685,Portoviejo,VIP,2022-04-29
C00686,Cliente 686,Montecristi,Mayorista,2023-04-04
C00687,Cliente 687,Cuenca,Retail,2023-08-14
C00688,Cliente 688,Quito,Corporativo,2023-01-30
C00689,Cliente 689,Montecristi,Mayorista,2022-10-22
C00690,Cliente 690,Cuenca,VIP,2021-09-10
C00691,Cliente 691,Manta,Retail,2022-10-14
C00692,Cliente 692,Manta,VIP,2023-03-21
C00693,Cliente 693,Quito,Corporativo,2022-01-12
C00694,Cliente 694,Portoviejo,Corporativo,2023-03-21
C00695,Cliente 695,Portoviejo,Corporativo,2023-07-13
C00696,Cliente 696,Montecristi,Corporativo,2023-11-08
C00697,Cliente 697,Cuenca,Mayorista,2022-11-07
C00698,Cliente 698,Guayaquil,Retail,2021-10-21
C00699,Cliente 699,Quito,VIP,2022-08-29
C00700,Cliente 700,Portoviejo,VIP,2023-05-16
C00701,Cliente 701,Cuenca,Retail,2023-08-09
C00702,Cliente 702,Guayaquil,Mayorista,2021-12-23
C00703,Cliente 703,Cuenca,VIP,2021-10-31
C00704,Cliente 704,Cuenca,Mayorista,2021-12-14
C00705,Cliente 705,Manta,Retail,2021-05-12
C00706,Cliente 706,Manta,Corporativo,2023-08-16
C00707,Cliente 707,Manta,Retail,2022-10-17
C00708,Cliente 708,Cuenca,Corporativo,2021-10-08
C00709,Cliente 709,Quito,VIP,2021-03-11
C00710,Cliente 710,Manta,Mayorista,2021-09-30
C00711,Cliente 711,Manta,Corporativo,2022-06-12
C00712,Cliente 712,Cuenca,Mayorista,2023-07-24
C00713,Cliente 713,Cuenca,Corporativo,2023-02-17
C00714,Cliente 714,Cuenca,Retail,2021-10-23
C00715,Cliente 715,Montecristi,VIP,2022-04-06
C00716,Cliente 716,Manta,Mayorista,2022-08-31
C00717,Cliente 717,Quito,Retail,2023-07-09
C00718,Cliente 718,Cuenca,Retail,2021-06-17
C00719,Cliente 719,Montecristi,Mayorista,2022-04-08
C00720,Cliente 720,Manta,Mayorista,2023-05-02
C00721,Cliente 721,Portoviejo,VIP,2023-12-09
C00722,Cliente 722,Cuenca,Corporativo,2022-01-21
C00723,Cliente 723,Guayaquil,Mayorista,2023-01-25
C00724,Cliente 724,Montecristi,Retail,2022-06-30
C00725,Cliente 725,Guayaquil,VIP,2023-11-02
C00726,Cliente 726,Cuenca,Retail,2022-06-23
C00727,Cliente 727,Montecristi,Retail,2022-07-12
C00728,Cliente 728,Quito,Corporativo,2021-03-21
C00729,Cliente 729,Quito,Mayorista,2023-09-10
C00730,Cliente 730,Portoviejo,Corporativo,2021-12-09
C00731,Cliente 731,Cuenca,Retail,2023-06-05
C00732,Cliente 732,Montecristi,Retail,2022-09-21
C00733,Cliente 733,Manta,Mayorista,2023-10-03
C00734,Cliente 734,Quito,Corporativo,2023-09-29
C00735,Cliente 735,Portoviejo,Mayorista,2021-11-08
C00736,Cliente 736,Cuenca,VIP,2023-10-21
C00737,Cliente 737,Guayaquil,Mayorista,2022-09-29
C00738,Cliente 738,Montecristi,Corporativo,2021-09-01
C00739,Cliente 739,Manta,Corporativo,2022-06-25
C00740,Cliente 740,Cuenca,Retail,2023-05-02
C00741,Cliente 741,Portoviejo,Retail,2022-12-30
C00742,Cliente 742,Manta,VIP,2021-10-02
C00743,Cliente 743,Guayaquil,Corporativo,2022-06-02
C00744,Cliente 744,Cuenca,VIP,2023-07-09
C00745,Cliente 745,Guayaquil,Mayorista,2023-12-16
C00746,Cliente 746,Cuenca,Corporativo,2022-05-14
C00747,Cliente 747,Quito,Corporativo,2022-08-23
C00748,Cliente 748,Portoviejo,Mayorista,2021-03-27
C00749,Cliente 749,Manta,VIP,2023-02-27
C00750,Cliente 750,Portoviejo,Corporativo,2023-11-14
C00751,Cliente 751,Guayaquil,Retail,2023-12-13
C00752,Cliente 752,Montecristi,Corporativo,2021-11-22
C00753,Cliente 753,Portoviejo,Mayorista,2023-06-03
C00754,Cliente 754,Quito,Retail,2021-08-25
C00755,Cliente 755,Montecristi,Corporativo,2023-03-16
C00756,Cliente 756,Manta,Mayorista,2023-06-25
C00757,Cliente 757,Quito,Corporativo,2021-02-01
C00758,Cliente 758,Montecristi,Retail,2021-06-07
C00759,Cliente 759,Cuenca,Mayorista,2023-06-20
C00760,Cliente 760,Manta,Retail,2021-10-16
C00761,Cliente 761,Montecristi,Mayorista,2021-07-25
C00762,Cliente 762,Guayaquil,Corporativo,2022-09-04
C00763,Cliente 763,Quito,Corporativo,2022-03-27
C00764,Cliente 764,Quito,Corporativo,2022-03-21
C00765,Cliente 765,Manta,Mayorista,2022-09-10
C00766,Cliente 766,Cuenca,Retail,2023-03-29
C00767,Cliente 767,Manta,Mayorista,2023-02-17
C00768,Cliente 768,Quito,Corporativo,2021-06-25
C00769,Cliente 769,Manta,Corporativo,2021-09-21
C00770,Cliente 770,Quito,Corporativo,2022-11-02
C00771,Cliente 771,Guayaquil,Retail,2021-05-28
C00772,Cliente 772,Portoviejo,Corporativo,2023-06-30
C00773,Cliente 773,Portoviejo,Corporativo,2023-10-11
C00774,Cliente 774,Manta,Mayorista,2023-03-04
C00775,Cliente 775,Quito,Retail,2022-01-03
C00776,Cliente 776,Guayaquil,Mayorista,2022-04-29
C00777,Cliente 777,Quito,VIP,2023-10-30
C00778,Cliente 778,Manta,VIP,2022-08-08
C00779,Cliente 779,Portoviejo,Retail,2023-06-07
C00780,Cliente 780,Manta,Mayorista,2023-12-08
C00781,Cliente 781,Portoviejo,VIP,2023-04-09
C00782,Cliente 782,Montecristi,Retail,2021-11-30
C00783,Cliente 783,Manta,Retail,2022-07-20
C00784,Cliente 784,Portoviejo,VIP,2023-08-22
C00785,Cliente 785,Manta,Corporativo,2023-04-13
C00786,Cliente 786,Manta,VIP,2023-04-26
C00787,Cliente 787,Portoviejo,VIP,2023-09-20
C00788,Cliente 788,Quito,Retail,2021-10-15
C00789,Cliente 789,Montecristi,VIP,2021-11-09
C00790,Cliente 790,Guayaquil,Mayorista,2023-01-13
C00791,Cliente 791,Guayaquil,Corporativo,2022-12-14
C00792,Cliente 792,Portoviejo,Retail,2021-07-02
C00793,Cliente 793,Montecristi,Corporativo,2022-08-16
C00794,Cliente 794,Quito,VIP,2021-03-16
C00795,Cliente 795,Manta,Corporativo,2023-08-30
C00796,Cliente 796,Portoviejo,VIP,2021-11-08
C00797,Cliente 797,Montecristi,Mayorista,2022-11-19
C00798,Cliente 798,Quito,Corporativo,2023-11-23
C00799,Cliente 799,Cuenca,VIP,2021-04-24
C00800,Cliente 800,Cuenca,Corporativo,2022-01-27
C00801,Cliente 801,Guayaquil,Mayorista,2021-10-28
C00802,Cliente 802,Guayaquil,Mayorista,2023-11-09
C00803,Cliente 803,Guayaquil,Retail,2023-11-02
C00804,Cliente 804,Cuenca,Corporativo,2021-05-10
C00805,Cliente 805,Portoviejo,Retail,2022-09-12
C00806,Cliente 806,Montecristi,Mayorista,2022-08-12
C00807,Cliente 807,Cuenca,Retail,2022-07-05
C00808,Cliente 808,Cuenca,VIP,2022-10-09
C00809,Cliente 809,Portoviejo,Mayorista,2022-01-05
C00810,Cliente 810,Cuenca,Corporativo,2022-09-04
C00811,Cliente 811,Cuenca,Retail,2021-12-28
C00812,Cliente 812,Cuenca,Mayorista,2022-01-11
C00813,Cliente 813,Quito,Corporativo,2022-12-12
C00814,Cliente 814,Quito,Retail,2023-01-07
C00815,Cliente 815,Manta,Mayorista,2023-07-01
C00816,Cliente 816,Manta,VIP,2022-10-10
C00817,Cliente 817,Guayaquil,Mayorista,2023-12-31
C00818,Cliente 818,Guayaquil,Mayorista,2023-04-09
C00819,Cliente 819,Manta,Retail,2022-03-10
C00820,Cliente 820,Cuenca,Mayorista,2023-03-05
C00821,Cliente 821,Cuenca,Corporativo,2023-05-19
C00822,Cliente 822,Guayaquil,VIP,2023-08-06
C00823,Cliente 823,Guayaquil,Corporativo,2023-06-09
C00824,Cliente 824,Portoviejo,Mayorista,2022-03-12
C00825,Cliente 825,Montecristi,VIP,2021-07-21
C00826,Cliente 826,Portoviejo,Corporativo,2022-03-23
C00827,Cliente 827,Montecristi,Mayorista,2022-10-01
C00828,Cliente 828,Guayaquil,Corporativo,2021-11-18
C00829,Cliente 829,Portoviejo,Retail,2023-04-16
C00830,Cliente 830,Cuenca,Retail,2021-10-22
C00831,Cliente 831,Cuenca,Corporativo,2022-12-25
C00832,Cliente 832,Montecristi,Retail,2022-10-06
C00833,Cliente 833,Portoviejo,Corporativo,2021-03-21
C00834,Cliente 834,Portoviejo,Corporativo,2023-07-26
C00835,Cliente 835,Portoviejo,Retail,2022-03-18
C00836,Cliente 836,Quito,Retail,2022-02-13
C00837,Cliente 837,Portoviejo,Mayorista,2022-07-07
C00838,Cliente 838,Guayaquil,Corporativo,2023-08-16
C00839,Cliente 839,Montecristi,Retail,2023-05-25
C00840,Cliente 840,Quito,VIP,2023-09-25
C00841,Cliente 841,Portoviejo,VIP,2021-08-25
C00842,Cliente 842,Quito,Corporativo,2021-03-28
C00843,Cliente 843,Manta,VIP,2021-11-24
C00844,Cliente 844,Portoviejo,VIP,2022-09-27
C00845,Cliente 845,Manta,Corporativo,2023-08-04
C00846,Cliente 846,Guayaquil,Corporativo,2023-11-21
C00847,Cliente 847,Manta,Corporativo,2023-06-01
C00848,Cliente 848,Quito,Mayorista,2023-01-18
C00849,Cliente 849,Cuenca,Retail,2023-08-01
C00850,Cliente 850,Cuenca,VIP,2022-02-08
C00851,Cliente 851,Quito,Mayorista,2023-10-30
C00852,Cliente 852,Portoviejo,Retail,2021-07-26
C00853,Cliente 853,Guayaquil,Mayorista,2023-06-08
C00854,Cliente 854,Quito,Corporativo,2022-12-08
C00855,Cliente 855,Guayaquil,Mayorista,2022-06-04
C00856,Cliente 856,Manta,VIP,2023-06-19
C00857,Cliente 857,Portoviejo,Retail,2021-04-01
C00858,Cliente 858,Manta,VIP,2021-12-24
C00859,Cliente 859,Guayaquil,VIP,2023-07-06
C00860,Cliente 860,Manta,Retail,2022-11-19
C00861,Cliente 861,Portoviejo,Corporativo,2022-11-04
C00862,Cliente 862,Quito,Retail,2023-07-18
C00863,Cliente 863,Quito,VIP,2022-04-10
C00864,Cliente 864,Montecristi,Corporativo,2021-04-05
C00865,Cliente 865,Montecristi,VIP,2023-06-29
C00866,Cliente 866,Guayaquil,VIP,2022-12-19
C00867,Cliente 867,Portoviejo,VIP,2021-12-06
C00868,Cliente 868,Guayaquil,VIP,2023-10-02
C00869,Cliente 869,Guayaquil,Mayorista,2021-05-24
C00870,Cliente 870,Cuenca,Retail,2022-06-30
C00871,Cliente 871,Montecristi,Retail,2023-02-26
C00872,Cliente 872,Montecristi,Corporativo,2023-07-10
C00873,Cliente 873,Cuenca,Mayorista,2021-09-06
C00874,Cliente 874,Quito,VIP,2023-08-30
C00875,Cliente 875,Cuenca,Mayorista,2021-05-04
C00876,Cliente 876,Guayaquil,Retail,2021-05-01
C00877,Cliente 877,Montecristi,Retail,2021-10-15
C00878,Cliente 878,Cuenca,Mayorista,2021-03-09
C00879,Cliente 879,Quito,Mayorista,2023-04-30
C00880,Cliente 880,Portoviejo,Mayorista,2023-01-24
C00881,Cliente 881,Manta,VIP,2023-04-18
C00882,Cliente 882,Montecristi,VIP,2023-07-25
C00883,Cliente 883,Montecristi,Mayorista,2022-11-14
C00884,Cliente 884,Guayaquil,Retail,2022-07-22
C00885,Cliente 885,Quito,VIP,2023-07-07
C00886,Cliente 886,Guayaquil,VIP,2022-03-05
C00887,Cliente 887,Montecristi,VIP,2023-12-07
C00888,Cliente 888,Quito,Mayorista,2023-05-16
C00889,Cliente 889,Cuenca,Retail,2023-03-04
C00890,Cliente 890,Cuenca,Retail,2023-05-30
C00891,Cliente 891,Cuenca,Corporativo,2022-05-26
C00892,Cliente 892,Guayaquil,VIP,2021-09-12
C00893,Cliente 893,Cuenca,VIP,2021-04-12
C00894,Cliente 894,Portoviejo,Corporativo,2023-10-17
C00895,Cliente 895,Portoviejo,VIP,2021-09-28
C00896,Cliente 896,Quito,Corporativo,2023-10-14
C00897,Cliente 897,Manta,VIP,2022-09-02
C00898,Cliente 898,Guayaquil,Retail,2022-06-30
C00899,Cliente 899,Guayaquil,Corporativo,2022-02-09
C00900,Cliente 900,Quito,Retail,2022-06-06
C00901,Cliente 901,Portoviejo,Corporativo,2022-09-22
C00902,Cliente 902,Guayaquil,Corporativo,2021-07-08
C00903,Cliente 903,Cuenca,Retail,2021-08-31
C00904,Cliente 904,Quito,Mayorista,2022-12-13
C00905,Cliente 905,Montecristi,VIP,2021-09-20
C00906,Cliente 906,Guayaquil,Retail,2021-02-08
C00907,Cliente 907,Portoviejo,Retail,2021-02-10
C00908,Cliente 908,Montecristi,VIP,2022-04-04
C00909,Cliente 909,Cuenca,Retail,2023-03-30
C00910,Cliente 910,Portoviejo,Mayorista,2023-01-11
C00911,Cliente 911,Portoviejo,Retail,2023-09-05
C00912,Cliente 912,Manta,Corporativo,2021-06-11
C00913,Cliente 913,Guayaquil,Corporativo,2022-11-20
C00914,Cliente 914,Cuenca,VIP,2021-05-26
C00915,Cliente 915,Montecristi,Retail,2023-04-23
C00916,Cliente 916,Guayaquil,VIP,2022-08-24
C00917,Cliente 917,Portoviejo,VIP,2021-07-02
C00918,Cliente 918,Guayaquil,Mayorista,2022-01-15
C00919,Cliente 919,Montecristi,Retail,2022-07-21
C00920,Cliente 920,Manta,VIP,2022-05-28
C00921,Cliente 921,Portoviejo,Mayorista,2023-09-22
C00922,Cliente 922,Montecristi,Mayorista,2022-10-05
C00923,Cliente 923,Guayaquil,VIP,2022-11-04
C00924,Cliente 924,Manta,Retail,2021-02-14
C00925,Cliente 925,Portoviejo,Mayorista,2021-05-06
C00926,Cliente 926,Portoviejo,Corporativo,2023-12-15
C00927,Cliente 927,Montecristi,Corporativo,2022-04-16
C00928,Cliente 928,Quito,Corporativo,2021-08-17
C00929,Cliente 929,Guayaquil,Mayorista,2021-06-05
C00930,Cliente 930,Guayaquil,VIP,2021-05-21
C00931,Cliente 931,Manta,Corporativo,2023-06-06
C00932,Cliente 932,Guayaquil,Retail,2022-06-02
C00933,Cliente 933,Manta,Corporativo,2021-04-20
C00934,Cliente 934,Montecristi,Corporativo,2022-06-14
C00935,Cliente 935,Guayaquil,Corporativo,2022-06-13
C00936,Cliente 936,Portoviejo,Mayorista,2022-12-12
C00937,Cliente 937,Cuenca,VIP,2023-09-07
C00938,Cliente 938,Montecristi,Mayorista,2022-03-18
C00939,Cliente 939,Montecristi,VIP,2023-11-10
C00940,Cliente 940,Guayaquil,VIP,2022-05-06
C00941,Cliente 941,Quito,Retail,2021-09-25
C00942,Cliente 942,Guayaquil,Mayorista,2022-12-09
C00943,Cliente 943,Montecristi,VIP,2021-01-02
C00944,Cliente 944,Cuenca,Corporativo,2021-12-28
C00945,Cliente 945,Montecristi,Mayorista,2023-01-18
C00946,Cliente 946,Manta,VIP,2022-05-10
C00947,Cliente 947,Montecristi,Corporativo,2023-04-14
C00948,Cliente 948,Montecristi,Corporativo,2022-12-23
C00949,Cliente 949,Portoviejo,Corporativo,2023-07-03
C00950,Cliente 950,Montecristi,Corporativo,2022-10-01
C00951,Cliente 951,Guayaquil,Corporativo,2021-08-23
C00952,Cliente 952,Cuenca,Corporativo,2022-07-17
C00953,Cliente 953,Manta,VIP,2021-05-27
C00954,Cliente 954,Montecristi,Retail,2023-09-14
C00955,Cliente 955,Portoviejo,Retail,2021-05-09
C00956,Cliente 956,Cuenca,Corporativo,2021-11-11
C00957,Cliente 957,Manta,Mayorista,2021-09-07
C00958,Cliente 958,Portoviejo,Corporativo,2023-03-26
C00959,Cliente 959,Cuenca,VIP,2021-09-15
C00960,Cliente 960,Guayaquil,Mayorista,2023-03-14
